time,fan
Wed Oct 28 07:19:36 AM CET 2020 ,		4521
Wed Oct 28 07:19:37 AM CET 2020 ,		4543
Wed Oct 28 07:19:37 AM CET 2020 ,		4543
Wed Oct 28 07:19:38 AM CET 2020 ,		4516
Wed Oct 28 07:19:38 AM CET 2020 ,		4516
Wed Oct 28 07:19:39 AM CET 2020 ,		4528
Wed Oct 28 07:19:39 AM CET 2020 ,		4528
Wed Oct 28 07:19:40 AM CET 2020 ,		4546
Wed Oct 28 07:19:40 AM CET 2020 ,		4546
Wed Oct 28 07:19:41 AM CET 2020 ,		4550
Wed Oct 28 07:19:41 AM CET 2020 ,		4550
Wed Oct 28 07:19:42 AM CET 2020 ,		4565
Wed Oct 28 07:19:42 AM CET 2020 ,		4565
Wed Oct 28 07:19:43 AM CET 2020 ,		4555
Wed Oct 28 07:19:43 AM CET 2020 ,		4555
Wed Oct 28 07:19:44 AM CET 2020 ,		4574
Wed Oct 28 07:19:44 AM CET 2020 ,		4574
Wed Oct 28 07:19:45 AM CET 2020 ,		4564
Wed Oct 28 07:19:45 AM CET 2020 ,		4564
Wed Oct 28 07:19:46 AM CET 2020 ,		4564
Wed Oct 28 07:19:46 AM CET 2020 ,		4564
Wed Oct 28 07:19:47 AM CET 2020 ,		4572
Wed Oct 28 07:19:47 AM CET 2020 ,		4572
Wed Oct 28 07:19:48 AM CET 2020 ,		4562
Wed Oct 28 07:19:49 AM CET 2020 ,		4562
Wed Oct 28 07:19:49 AM CET 2020 ,		4559
Wed Oct 28 07:19:50 AM CET 2020 ,		4559
Wed Oct 28 07:19:50 AM CET 2020 ,		4549
Wed Oct 28 07:19:51 AM CET 2020 ,		4549
Wed Oct 28 07:19:51 AM CET 2020 ,		4559
Wed Oct 28 07:19:52 AM CET 2020 ,		4559
Wed Oct 28 07:19:52 AM CET 2020 ,		4556
Wed Oct 28 07:19:53 AM CET 2020 ,		4556
Wed Oct 28 07:19:53 AM CET 2020 ,		4548
Wed Oct 28 07:19:54 AM CET 2020 ,		4548
Wed Oct 28 07:19:54 AM CET 2020 ,		4557
Wed Oct 28 07:19:55 AM CET 2020 ,		4557
Wed Oct 28 07:19:55 AM CET 2020 ,		4564
Wed Oct 28 07:19:56 AM CET 2020 ,		4564
Wed Oct 28 07:19:56 AM CET 2020 ,		4552
Wed Oct 28 07:19:57 AM CET 2020 ,		4552
Wed Oct 28 07:19:57 AM CET 2020 ,		4565
Wed Oct 28 07:19:58 AM CET 2020 ,		4565
Wed Oct 28 07:19:58 AM CET 2020 ,		4543
Wed Oct 28 07:19:59 AM CET 2020 ,		4543
Wed Oct 28 07:19:59 AM CET 2020 ,		4552
Wed Oct 28 07:20:00 AM CET 2020 ,		4552
Wed Oct 28 07:20:00 AM CET 2020 ,		4564
Wed Oct 28 07:20:01 AM CET 2020 ,		4564
Wed Oct 28 07:20:01 AM CET 2020 ,		4549
Wed Oct 28 07:20:02 AM CET 2020 ,		4549
Wed Oct 28 07:20:02 AM CET 2020 ,		4553
Wed Oct 28 07:20:03 AM CET 2020 ,		4553
Wed Oct 28 07:20:03 AM CET 2020 ,		4559
Wed Oct 28 07:20:04 AM CET 2020 ,		4559
Wed Oct 28 07:20:04 AM CET 2020 ,		4538
Wed Oct 28 07:20:05 AM CET 2020 ,		4538
Wed Oct 28 07:20:05 AM CET 2020 ,		4516
Wed Oct 28 07:20:06 AM CET 2020 ,		4516
Wed Oct 28 07:20:06 AM CET 2020 ,		4548
Wed Oct 28 07:20:07 AM CET 2020 ,		4548
Wed Oct 28 07:20:07 AM CET 2020 ,		4553
Wed Oct 28 07:20:08 AM CET 2020 ,		4553
Wed Oct 28 07:20:08 AM CET 2020 ,		4549
Wed Oct 28 07:20:09 AM CET 2020 ,		4549
Wed Oct 28 07:20:09 AM CET 2020 ,		4567
Wed Oct 28 07:20:10 AM CET 2020 ,		4567
Wed Oct 28 07:20:10 AM CET 2020 ,		4558
Wed Oct 28 07:20:11 AM CET 2020 ,		4558
Wed Oct 28 07:20:11 AM CET 2020 ,		4565
Wed Oct 28 07:20:12 AM CET 2020 ,		4565
Wed Oct 28 07:20:12 AM CET 2020 ,		4548
Wed Oct 28 07:20:13 AM CET 2020 ,		4548
Wed Oct 28 07:20:13 AM CET 2020 ,		4559
Wed Oct 28 07:20:14 AM CET 2020 ,		4559
Wed Oct 28 07:20:14 AM CET 2020 ,		4556
Wed Oct 28 07:20:15 AM CET 2020 ,		4556
Wed Oct 28 07:20:16 AM CET 2020 ,		4559
Wed Oct 28 07:20:16 AM CET 2020 ,		4559
Wed Oct 28 07:20:17 AM CET 2020 ,		4543
Wed Oct 28 07:20:17 AM CET 2020 ,		4543
Wed Oct 28 07:20:18 AM CET 2020 ,		4538
Wed Oct 28 07:20:18 AM CET 2020 ,		4538
Wed Oct 28 07:20:19 AM CET 2020 ,		4549
Wed Oct 28 07:20:19 AM CET 2020 ,		4549
Wed Oct 28 07:20:20 AM CET 2020 ,		4544
Wed Oct 28 07:20:20 AM CET 2020 ,		4544
Wed Oct 28 07:20:21 AM CET 2020 ,		4538
Wed Oct 28 07:20:21 AM CET 2020 ,		4538
Wed Oct 28 07:20:22 AM CET 2020 ,		4537
Wed Oct 28 07:20:22 AM CET 2020 ,		4537
Wed Oct 28 07:20:23 AM CET 2020 ,		4550
Wed Oct 28 07:20:23 AM CET 2020 ,		4550
Wed Oct 28 07:20:24 AM CET 2020 ,		4552
Wed Oct 28 07:20:24 AM CET 2020 ,		4552
Wed Oct 28 07:20:25 AM CET 2020 ,		4554
Wed Oct 28 07:20:25 AM CET 2020 ,		4554
Wed Oct 28 07:20:26 AM CET 2020 ,		4552
Wed Oct 28 07:20:26 AM CET 2020 ,		4552
Wed Oct 28 07:20:27 AM CET 2020 ,		4560
Wed Oct 28 07:20:27 AM CET 2020 ,		4560
Wed Oct 28 07:20:28 AM CET 2020 ,		4554
Wed Oct 28 07:20:28 AM CET 2020 ,		4554
Wed Oct 28 07:20:29 AM CET 2020 ,		4553
Wed Oct 28 07:20:29 AM CET 2020 ,		4553
Wed Oct 28 07:20:30 AM CET 2020 ,		4663
Wed Oct 28 07:20:30 AM CET 2020 ,		4663
Wed Oct 28 07:20:31 AM CET 2020 ,		4770
Wed Oct 28 07:20:31 AM CET 2020 ,		4770
Wed Oct 28 07:20:32 AM CET 2020 ,		4803
Wed Oct 28 07:20:32 AM CET 2020 ,		4803
Wed Oct 28 07:20:33 AM CET 2020 ,		4792
Wed Oct 28 07:20:33 AM CET 2020 ,		4792
Wed Oct 28 07:20:34 AM CET 2020 ,		4774
Wed Oct 28 07:20:34 AM CET 2020 ,		4774
Wed Oct 28 07:20:35 AM CET 2020 ,		4795
Wed Oct 28 07:20:35 AM CET 2020 ,		4795
Wed Oct 28 07:20:36 AM CET 2020 ,		4797
Wed Oct 28 07:20:36 AM CET 2020 ,		4797
Wed Oct 28 07:20:37 AM CET 2020 ,		4730
Wed Oct 28 07:20:37 AM CET 2020 ,		4730
Wed Oct 28 07:20:38 AM CET 2020 ,		4680
Wed Oct 28 07:20:38 AM CET 2020 ,		4680
Wed Oct 28 07:20:39 AM CET 2020 ,		4658
Wed Oct 28 07:20:39 AM CET 2020 ,		4658
Wed Oct 28 07:20:40 AM CET 2020 ,		4673
Wed Oct 28 07:20:40 AM CET 2020 ,		4673
Wed Oct 28 07:20:41 AM CET 2020 ,		4688
Wed Oct 28 07:20:41 AM CET 2020 ,		4688
Wed Oct 28 07:20:42 AM CET 2020 ,		4686
Wed Oct 28 07:20:43 AM CET 2020 ,		4686
Wed Oct 28 07:20:43 AM CET 2020 ,		4760
Wed Oct 28 07:20:44 AM CET 2020 ,		4760
Wed Oct 28 07:20:44 AM CET 2020 ,		4823
Wed Oct 28 07:20:45 AM CET 2020 ,		4823
Wed Oct 28 07:20:45 AM CET 2020 ,		4834
Wed Oct 28 07:20:46 AM CET 2020 ,		4834
Wed Oct 28 07:20:46 AM CET 2020 ,		4807
Wed Oct 28 07:20:47 AM CET 2020 ,		4807
Wed Oct 28 07:20:47 AM CET 2020 ,		4822
Wed Oct 28 07:20:48 AM CET 2020 ,		4822
Wed Oct 28 07:20:48 AM CET 2020 ,		4810
Wed Oct 28 07:20:49 AM CET 2020 ,		4810
Wed Oct 28 07:20:49 AM CET 2020 ,		4810
Wed Oct 28 07:20:50 AM CET 2020 ,		4810
Wed Oct 28 07:20:50 AM CET 2020 ,		4758
Wed Oct 28 07:20:51 AM CET 2020 ,		4758
Wed Oct 28 07:20:51 AM CET 2020 ,		4796
Wed Oct 28 07:20:52 AM CET 2020 ,		4796
Wed Oct 28 07:20:52 AM CET 2020 ,		4801
Wed Oct 28 07:20:53 AM CET 2020 ,		4801
Wed Oct 28 07:20:53 AM CET 2020 ,		4794
Wed Oct 28 07:20:54 AM CET 2020 ,		4794
Wed Oct 28 07:20:54 AM CET 2020 ,		4761
Wed Oct 28 07:20:55 AM CET 2020 ,		4761
Wed Oct 28 07:20:55 AM CET 2020 ,		4786
Wed Oct 28 07:20:56 AM CET 2020 ,		4786
Wed Oct 28 07:20:56 AM CET 2020 ,		4785
Wed Oct 28 07:20:57 AM CET 2020 ,		4785
Wed Oct 28 07:20:57 AM CET 2020 ,		4805
Wed Oct 28 07:20:58 AM CET 2020 ,		4805
Wed Oct 28 07:20:58 AM CET 2020 ,		4813
Wed Oct 28 07:20:59 AM CET 2020 ,		4813
Wed Oct 28 07:20:59 AM CET 2020 ,		4807
Wed Oct 28 07:21:00 AM CET 2020 ,		4807
Wed Oct 28 07:21:00 AM CET 2020 ,		4778
Wed Oct 28 07:21:01 AM CET 2020 ,		4778
Wed Oct 28 07:21:01 AM CET 2020 ,		4816
Wed Oct 28 07:21:02 AM CET 2020 ,		4816
Wed Oct 28 07:21:02 AM CET 2020 ,		4821
Wed Oct 28 07:21:03 AM CET 2020 ,		4821
Wed Oct 28 07:21:03 AM CET 2020 ,		4825
Wed Oct 28 07:21:04 AM CET 2020 ,		4825
Wed Oct 28 07:21:04 AM CET 2020 ,		4812
Wed Oct 28 07:21:05 AM CET 2020 ,		4812
Wed Oct 28 07:21:05 AM CET 2020 ,		4826
Wed Oct 28 07:21:06 AM CET 2020 ,		4826
Wed Oct 28 07:21:06 AM CET 2020 ,		4825
Wed Oct 28 07:21:07 AM CET 2020 ,		4825
Wed Oct 28 07:21:07 AM CET 2020 ,		4807
Wed Oct 28 07:21:08 AM CET 2020 ,		4807
Wed Oct 28 07:21:08 AM CET 2020 ,		4818
Wed Oct 28 07:21:09 AM CET 2020 ,		4818
Wed Oct 28 07:21:10 AM CET 2020 ,		4823
Wed Oct 28 07:21:10 AM CET 2020 ,		4823
Wed Oct 28 07:21:11 AM CET 2020 ,		4813
Wed Oct 28 07:21:11 AM CET 2020 ,		4813
Wed Oct 28 07:21:12 AM CET 2020 ,		4817
Wed Oct 28 07:21:12 AM CET 2020 ,		4817
Wed Oct 28 07:21:13 AM CET 2020 ,		4834
Wed Oct 28 07:21:13 AM CET 2020 ,		4834
Wed Oct 28 07:21:14 AM CET 2020 ,		4838
Wed Oct 28 07:21:14 AM CET 2020 ,		4838
Wed Oct 28 07:21:15 AM CET 2020 ,		4827
Wed Oct 28 07:21:15 AM CET 2020 ,		4827
Wed Oct 28 07:21:16 AM CET 2020 ,		4838
Wed Oct 28 07:21:16 AM CET 2020 ,		4838
Wed Oct 28 07:21:17 AM CET 2020 ,		4808
Wed Oct 28 07:21:17 AM CET 2020 ,		4836
Wed Oct 28 07:21:18 AM CET 2020 ,		4836
Wed Oct 28 07:21:18 AM CET 2020 ,		4836
Wed Oct 28 07:21:19 AM CET 2020 ,		4836
Wed Oct 28 07:21:19 AM CET 2020 ,		4797
Wed Oct 28 07:21:20 AM CET 2020 ,		4797
Wed Oct 28 07:21:20 AM CET 2020 ,		4820
Wed Oct 28 07:21:21 AM CET 2020 ,		4820
Wed Oct 28 07:21:21 AM CET 2020 ,		4770
Wed Oct 28 07:21:22 AM CET 2020 ,		4770
Wed Oct 28 07:21:22 AM CET 2020 ,		4799
Wed Oct 28 07:21:23 AM CET 2020 ,		4799
Wed Oct 28 07:21:23 AM CET 2020 ,		4833
Wed Oct 28 07:21:24 AM CET 2020 ,		4833
Wed Oct 28 07:21:24 AM CET 2020 ,		4823
Wed Oct 28 07:21:25 AM CET 2020 ,		4823
Wed Oct 28 07:21:25 AM CET 2020 ,		4839
Wed Oct 28 07:21:26 AM CET 2020 ,		4839
Wed Oct 28 07:21:26 AM CET 2020 ,		4829
Wed Oct 28 07:21:27 AM CET 2020 ,		4829
Wed Oct 28 07:21:27 AM CET 2020 ,		4843
Wed Oct 28 07:21:28 AM CET 2020 ,		4843
Wed Oct 28 07:21:28 AM CET 2020 ,		4841
Wed Oct 28 07:21:29 AM CET 2020 ,		4841
Wed Oct 28 07:21:29 AM CET 2020 ,		4846
Wed Oct 28 07:21:30 AM CET 2020 ,		4846
Wed Oct 28 07:21:30 AM CET 2020 ,		4852
Wed Oct 28 07:21:31 AM CET 2020 ,		4852
Wed Oct 28 07:21:31 AM CET 2020 ,		4806
Wed Oct 28 07:21:32 AM CET 2020 ,		4806
Wed Oct 28 07:21:32 AM CET 2020 ,		4849
Wed Oct 28 07:21:33 AM CET 2020 ,		4849
Wed Oct 28 07:21:33 AM CET 2020 ,		4853
Wed Oct 28 07:21:34 AM CET 2020 ,		4853
Wed Oct 28 07:21:34 AM CET 2020 ,		4827
Wed Oct 28 07:21:35 AM CET 2020 ,		4827
Wed Oct 28 07:21:35 AM CET 2020 ,		4843
Wed Oct 28 07:21:36 AM CET 2020 ,		4843
Wed Oct 28 07:21:36 AM CET 2020 ,		4842
Wed Oct 28 07:21:37 AM CET 2020 ,		4842
Wed Oct 28 07:21:38 AM CET 2020 ,		4836
Wed Oct 28 07:21:38 AM CET 2020 ,		4836
Wed Oct 28 07:21:39 AM CET 2020 ,		4842
Wed Oct 28 07:21:39 AM CET 2020 ,		4842
Wed Oct 28 07:21:40 AM CET 2020 ,		4837
Wed Oct 28 07:21:40 AM CET 2020 ,		4837
Wed Oct 28 07:21:41 AM CET 2020 ,		4843
Wed Oct 28 07:21:41 AM CET 2020 ,		4843
Wed Oct 28 07:21:42 AM CET 2020 ,		4839
Wed Oct 28 07:21:42 AM CET 2020 ,		4839
Wed Oct 28 07:21:43 AM CET 2020 ,		4839
Wed Oct 28 07:21:43 AM CET 2020 ,		4839
